coordinates LeftBoundaryScore RightBoundaryScore TADscore
chr10-33350000 0.442648163271862 1.67459646111051 1.67459646111051
chr10-33400000 1.58782147450978 2.24421152499403 2.24421152499403
chr10-33450000 2.16979479661429 1.99737833064451 2.16979479661429
chr10-33500000 2.48894145712322 1.63662212351828 2.48894145712322
chr10-33550000 2.58280812197878 0.820173865285236 2.58280812197878
chr10-33600000 2.01960813284538 -0.680354187364953 2.01960813284538
chr10-33650000 1.32499481291419 -0.870767593083047 1.32499481291419
chr10-33700000 0.686701491896335 -1.15638770166019 0.686701491896335
chr10-33750000 0.179821501676275 -1.25159440451924 0.179821501676275
chr10-33800000 -0.158098491803766 -0.775560890224 -0.158098491803766
chr10-33850000 -0.402151820428239 -0.489940781646859 -0.402151820428239
chr10-33900000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-33950000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-34000000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-34050000 -0.477245152312693 -0.44609179358451 -0.44609179358451
chr10-34100000 -0.477245152312693 -0.262094756093451 -0.262094756093451
chr10-34150000 -0.477245152312693 -0.110197405724513 -0.110197405724513
chr10-34200000 -0.477245152312693 0.0227127758483086 0.0227127758483086
chr10-34250000 -0.477245152312693 0.174610126217247 0.174610126217247
chr10-34300000 -0.420925153399353 0.345494645382303 0.345494645382303
chr10-34350000 0.0108615049362543 0.36448181417842 0.36448181417842
chr10-34400000 -0.000338443156506864 -0.015261561743926 -0.000338443156506864
chr10-34450000 -0.0451185311983865 -0.395004937666272 -0.0451185311983865
chr10-34500000 -0.203809216801081 -0.451966444054624 -0.203809216801081
chr10-34550000 -0.402825316830024 -0.489940781646859 -0.402825316830024
chr10-34600000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-34650000 -0.94791751875319 -0.489940781646859 -0.489940781646859
chr10-34700000 -1.18325370197344 -0.489940781646859 -0.489940781646859
chr10-34750000 -0.85271181173496 -0.244118131899921 -0.244118131899921
chr10-34800000 -0.248472235252178 -0.0383357373226785 -0.0383357373226785
chr10-34850000 0.798789213408164 1.11054728262887 1.11054728262887
chr10-34900000 1.23441106378868 2.0923141746251 2.0923141746251
chr10-34950000 0.181696160704003 0.706250852508532 0.706250852508532
chr10-35000000 -0.806715808821041 -0.262094756093451 -0.262094756093451
chr10-35050000 -1.27738817526154 -0.983607170345909 -0.983607170345909
chr10-35100000 -1.30327180304168 -1.24942753349155 -1.24942753349155
chr10-35150000 -0.289511822601559 -0.347130727358288 -0.289511822601559
chr10-35200000 1.21235481508751 0.526170568082547 1.21235481508751
chr10-35250000 2.26366146146986 1.23081776658171 2.26366146146986
chr10-35300000 2.4701681241521 1.38679782837519 2.4701681241521
chr10-35350000 1.43763481074087 0.693981896036558 1.43763481074087
chr10-35400000 0.234492811875576 -0.869684157569205 0.234492811875576
chr10-35450000 0.373444424834545 -1.48961116166685 0.373444424834545
chr10-35500000 0.00648377832465226 -0.585147484505906 0.00648377832465226
chr10-35550000 -0.430177915668643 -0.632750835935429 -0.430177915668643
chr10-35600000 -1.04205199204129 -0.585147484505906 -0.585147484505906
chr10-35650000 -1.74806054170204 -0.678109550115267 -0.678109550115267
chr10-35700000 -1.34081846898391 -0.428485119210124 -0.428485119210124
chr10-35750000 0.311234832474068 0.693981896036558 0.693981896036558
chr10-35800000 2.11347479770095 2.14927568101345 2.14927568101345
chr10-35850000 3.31496810785221 2.81382658887755 3.31496810785221
chr10-35900000 2.63912812089212 1.86446814907169 2.63912812089212
chr10-35950000 1.7567814712498 0.136635788625013 1.7567814712498
chr10-36000000 1.04339481834749 -1.04056867673426 1.04339481834749
chr10-36050000 0.517741495156315 -1.53721451309638 0.517741495156315
chr10-36100000 0.142274835734048 -1.15638770166019 0.142274835734048
chr10-36150000 -0.158098491803766 -0.585147484505906 -0.158098491803766
chr10-36200000 -0.289511822601559 -0.489940781646859 -0.289511822601559
chr10-36250000 -0.402151820428239 -0.489940781646859 -0.402151820428239
chr10-36300000 -0.45847181934158 -0.489940781646859 -0.45847181934158
chr10-36350000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-36400000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-36450000 -0.439698486370466 -0.489940781646859 -0.439698486370466
chr10-36500000 -0.433889996934858 -0.489940781646859 -0.433889996934858
chr10-36550000 -0.451825939305969 -0.489940781646859 -0.451825939305969
chr10-36600000 -0.446863381700292 -0.489940781646859 -0.446863381700292
chr10-36650000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-36700000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-36750000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-36800000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-36850000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-36900000 -0.446863381700292 -0.489940781646859 -0.446863381700292
chr10-36950000 -0.120551825861539 -0.432979275258507 -0.120551825861539
chr10-37000000 0.348781498416295 -0.395004937666272 0.348781498416295
chr10-37050000 0.818114822694129 -0.413992106462389 0.818114822694129
chr10-37100000 1.26867481400085 -0.33804343127792 1.26867481400085
chr10-37150000 1.73800813827868 -0.300069093685686 1.73800813827868
chr10-37200000 1.38131481182753 -0.489940781646859 1.38131481182753
chr10-37250000 0.705474824867449 -1.23044036469543 0.705474824867449
chr10-37300000 0.0859548368207078 -1.25159440451924 0.0859548368207078
chr10-37350000 -0.0642318269481991 -0.965974295942094 -0.0642318269481991
chr10-37400000 -0.139325158832653 -0.775560890224 -0.139325158832653
chr10-37450000 -0.477245152312693 -0.680354187364953 -0.477245152312693
chr10-37500000 -0.347179686179188 -0.640475796421586 -0.347179686179188
chr10-37550000 -0.375568300285797 -0.551396444083593 -0.375568300285797
chr10-37600000 -0.41648161108789 -0.489940781646859 -0.41648161108789
chr10-37650000 -0.402825316830024 -0.442337430217335 -0.402825316830024
chr10-37700000 -0.477245152312693 -0.432979275258507 -0.432979275258507
chr10-37750000 -0.426406726299245 -0.205133249705099 -0.205133249705099
chr10-37800000 -0.507626922925094 -0.262094756093451 -0.262094756093451
chr10-37850000 -0.589885150139373 -0.319056262481803 -0.319056262481803
chr10-37900000 0.179821501676275 -0.148171743316747 0.179821501676275
chr10-37950000 0.423874830300748 -0.0722230681322779 0.423874830300748
chr10-38000000 0.611608160011882 0.041699944644426 0.611608160011882
chr10-38050000 0.893208154578582 -0.0342487305400433 0.893208154578582
chr10-38100000 0.743021490809675 -0.515649529729353 0.743021490809675
chr10-38150000 0.541600999066432 -0.489940781646859 0.541600999066432
chr10-38200000 0.336169663902472 -0.377039520565814 0.336169663902472
chr10-38250000 -0.176871824774879 -0.537544133076382 -0.176871824774879
chr10-38300000 0.311234832474068 -0.727957538794476 0.311234832474068
chr10-38350000 0.519923421377514 -0.251924024499241 0.519923421377514
chr10-38400000 0.2599120248823 -0.377039520565814 0.2599120248823
chr10-38450000 0.191153801160137 -0.537544133076382 0.191153801160137
chr10-38500000 -0.105145974899351 -0.632750835935429 -0.105145974899351
chr10-38550000 -0.00657278587219564 -0.727957538794476 -0.00657278587219564
chr10-38600000 -0.383110679024594 -0.251924024499241 -0.251924024499241
chr10-38650000 0.324825222177256 0.117648619828895 0.324825222177256
chr10-38700000 0.488684941942815 -0.584876625627445 0.488684941942815
chr10-38750000 0.130390259935334 -0.824154506719278 0.130390259935334
chr10-38800000 0.00648377832465226 -0.412814537399378 0.00648377832465226
chr10-38850000 -0.100707259160295 -0.204320673069718 -0.100707259160295
chr10-38900000 0.322897870636152 -0.347130727358288 0.322897870636152
chr10-38950000 -0.147774495804345 -0.918370944512571 -0.147774495804345
chr10-39000000 -0.336043442380544 -1.20399105308971 -0.336043442380544
chr10-39050000 -0.477245152312693 -1.01357764737162 -0.477245152312693
chr10-39100000 -0.477245152312693 -0.965974295942094 -0.477245152312693
chr10-39150000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-39200000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-39250000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-39300000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-39350000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-39400000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-39450000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-39500000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-39550000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-39600000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-39650000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-39700000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-39750000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-39800000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-39850000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-39900000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-39950000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-40000000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-40050000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-40100000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-40150000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-40200000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-40250000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-40300000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-40350000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-40400000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-40450000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-40500000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-40550000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-40600000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-40650000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-40700000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-40750000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-40800000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-40850000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-40900000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-40950000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-41000000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-41050000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-41100000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-41150000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-41200000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-41250000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-41300000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-41350000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-41400000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-41450000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-41500000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-41550000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-41600000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-41650000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-41700000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-41750000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-41800000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-41850000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-41900000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-41950000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-42000000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-42050000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-42100000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-42150000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-42200000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-42250000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-42300000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-42350000 -0.806715808821041 -0.489940781646859 -0.489940781646859
chr10-42400000 -1.03646783846062 -0.508927950442976 -0.508927950442976
chr10-42450000 -1.11526233517312 -0.489940781646859 -0.489940781646859
chr10-42500000 -0.833114134406828 -0.061510618781147 -0.061510618781147
chr10-42550000 -0.551664987795361 -0.0139072673516235 -0.0139072673516235
chr10-42600000 0.217368167618501 0.224109489795994 0.224109489795994
chr10-42650000 0.574061494069655 0.225100538533093 0.574061494069655
chr10-42700000 1.06186286360045 -0.109113970210671 1.06186286360045
chr10-42750000 0.348781498416295 -1.3063890398799 0.348781498416295
chr10-42800000 -0.000338443156506864 -0.965974295942094 -0.000338443156506864
chr10-42850000 -0.223053022245454 -0.727957538794476 -0.223053022245454
chr10-42900000 0.00886317748572861 -0.394734078787812 0.00886317748572861
chr10-42950000 -0.336043442380544 -0.537544133076382 -0.336043442380544
chr10-43000000 -0.853783045465091 -0.537544133076382 -0.537544133076382
chr10-43050000 -0.99498475539724 -0.489940781646859 -0.489940781646859
chr10-43100000 -0.94791751875319 -0.452307027953177 -0.452307027953177
chr10-43150000 -0.507626922925094 0.370438492467425 0.370438492467425
chr10-43200000 -0.440035234571359 0.615535385900373 0.615535385900373
chr10-43250000 -0.194841732448395 1.06669829456652 1.06669829456652
chr10-43300000 -0.241908969092444 1.19991724120758 1.19991724120758
chr10-43350000 -0.94791751875319 0.611315008527945 0.611315008527945
chr10-43400000 -1.08911922868534 0.0986614510327779 0.0986614510327779
chr10-43450000 -1.18325370197344 -0.0342487305400433 -0.0342487305400433
chr10-43500000 -0.78227570839338 0.0227127758483086 0.0227127758483086
chr10-43550000 0.100008489322933 0.991058384450292 0.991058384450292
chr10-43600000 -0.0679360571580162 0.915109709265822 0.915109709265822
chr10-43650000 -0.194841732448395 0.478404826955124 0.478404826955124
chr10-43700000 -0.477245152312693 0.630302177324063 0.630302177324063
chr10-43750000 -0.94791751875319 0.573340670935711 0.573340670935711
chr10-43800000 -0.853783045465091 0.85814820287747 0.85814820287747
chr10-43850000 -0.99498475539724 0.516379164547359 0.516379164547359
chr10-43900000 -0.618446862244842 0.440430489362889 0.440430489362889
chr10-43950000 0.217368167618501 1.3328274227804 1.3328274227804
chr10-44000000 0.761794823780789 1.12396856602311 1.12396856602311
chr10-44050000 2.00083479987427 1.59864778592605 2.00083479987427
chr10-44100000 2.95827478140105 1.94041682425616 2.95827478140105
chr10-44150000 2.41384812523876 1.06700705963476 2.41384812523876
chr10-44200000 1.55027480856755 -0.470953612850741 1.55027480856755
chr10-44250000 0.949528153491922 -1.29919775594876 0.949528153491922
chr10-44300000 0.517741495156315 -1.44200781023733 0.517741495156315
chr10-44350000 -0.0266851610059724 -1.15638770166019 -0.0266851610059724
chr10-44400000 -0.400987513292521 -0.489940781646859 -0.400987513292521
chr10-44450000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-44500000 -0.440035234571359 -0.397757287991757 -0.397757287991757
chr10-44550000 -0.477245152312693 -0.36139704123439 -0.36139704123439
chr10-44600000 -0.806715808821041 -0.248771347303941 -0.248771347303941
chr10-44650000 -1.27738817526154 -0.015261561743926 -0.015261561743926
chr10-44700000 -1.37152264854964 0.193597295013364 0.193597295013364
chr10-44750000 -0.120551825861539 0.801186696489118 0.801186696489118
chr10-44800000 1.15603481617417 1.61763495472216 1.61763495472216
chr10-44850000 1.34367137355638 2.26319869379015 2.26319869379015
chr10-44900000 0.869973137043674 1.69358362990663 1.69358362990663
chr10-44950000 0.221535571772538 0.687263683712415 0.687263683712415
chr10-45000000 -0.179565810382019 -0.110197405724513 -0.110197405724513
chr10-45050000 -0.430177915668643 -0.812722651180853 -0.430177915668643
chr10-45100000 -1.13618646532939 -0.727957538794476 -0.727957538794476
chr10-45150000 -1.37152264854964 -0.442337430217335 -0.442337430217335
chr10-45200000 -1.08730626447407 -0.151236998403724 -0.151236998403724
chr10-45250000 -0.146795383225282 0.524077648559261 0.524077648559261
chr10-45300000 0.677262130958558 1.54903716325236 1.54903716325236
chr10-45350000 0.768407442795762 2.33914736897462 2.33914736897462
chr10-45400000 0.217368167618501 1.06700705963476 1.06700705963476
chr10-45450000 0.123501502762935 -0.186146080908982 0.123501502762935
chr10-45500000 -0.120551825861539 -0.850696988773088 -0.120551825861539
chr10-45550000 0.517741495156315 -1.04056867673426 0.517741495156315
chr10-45600000 1.56904814153866 -0.823164241653523 1.56904814153866
chr10-45650000 2.99582144734328 -0.151236998403724 2.99582144734328
chr10-45700000 2.25412963649092 -0.113603244710042 2.25412963649092
chr10-45750000 1.02248841508402 -0.775560890224 1.02248841508402
chr10-45800000 0.434207966059347 -1.20498210182681 0.434207966059347
chr10-45850000 0.266953202513992 -1.39440445880781 0.266953202513992
chr10-45900000 0.464099580568302 -1.01357764737162 0.464099580568302
chr10-45950000 -0.477245152312693 -0.347130727358288 -0.347130727358288
chr10-46000000 -1.37152264854964 -0.775560890224 -0.775560890224
chr10-46050000 -1.48191293132872 -0.791010811196312 -0.791010811196312
chr10-46100000 -1.27738817526154 -0.33804343127792 -0.33804343127792
chr10-46150000 -1.46565712183774 1.18093007241146 1.18093007241146
chr10-46200000 -1.55979159512584 2.2062371874018 2.2062371874018
chr10-46250000 -1.46565712183774 1.95940399305227 1.95940399305227
chr10-46300000 -1.27738817526154 0.478404826955124 0.478404826955124
chr10-46350000 -0.94791751875319 -0.300069093685686 -0.300069093685686
chr10-46400000 -1.08488056456072 -0.33804343127792 -0.33804343127792
chr10-46450000 -0.998184000691372 -1.13550452071485 -0.998184000691372
chr10-46500000 -0.900850282109141 -1.44200781023733 -0.900850282109141
chr10-46550000 -0.99498475539724 -1.39440445880781 -0.99498475539724
chr10-46600000 -0.94791751875319 -1.29919775594876 -0.94791751875319
chr10-46650000 -0.806715808821041 -1.01357764737162 -0.806715808821041
chr10-46700000 -0.524312388956743 -0.866278318583676 -0.524312388956743
chr10-46750000 -0.62608482327803 -0.680354187364953 -0.62608482327803
chr10-46800000 -0.665514098888892 -0.537544133076382 -0.537544133076382
chr10-46850000 0.0404944507718541 -0.918370944512571 0.0404944507718541
chr10-46900000 -0.0536400225162454 -1.01357764737162 -0.0536400225162454
chr10-46950000 -0.777618479850507 -1.01357764737162 -0.777618479850507
chr10-47000000 -1.22817847115723 -0.823164241653523 -0.823164241653523
chr10-47050000 -1.13618646532939 -0.791010811196312 -0.791010811196312
chr10-47100000 -1.10981375391537 -0.70503560017543 -0.70503560017543
chr10-47150000 -0.665514098888892 -0.109113970210671 -0.109113970210671
chr10-47200000 -1.13618646532939 -0.0139072673516235 -0.0139072673516235
chr10-47250000 -0.720299317211904 -0.188870752097405 -0.188870752097405
chr10-47300000 -0.142355892640685 -0.678109550115267 -0.142355892640685
chr10-47350000 -0.179565810382019 -0.541358277811846 -0.179565810382019
chr10-47400000 -0.288976205736494 -0.643412239865079 -0.288976205736494
chr10-47450000 -0.700504658760698 -0.62285096321968 -0.62285096321968
chr10-47500000 -0.712581335532942 -0.888671326365322 -0.712581335532942
chr10-47550000 -1.23032093861749 -1.25159440451924 -1.23032093861749
chr10-47600000 -1.32445541190559 -0.442337430217335 -0.442337430217335
chr10-47650000 -1.41858988519369 -0.452307027953177 -0.452307027953177
chr10-47700000 -1.10981375391537 0.176506138366471 0.176506138366471
chr10-47750000 -0.665514098888892 -0.489940781646859 -0.489940781646859
chr10-47800000 -1.13618646532939 -0.489940781646859 -0.489940781646859
chr10-47850000 -1.27738817526154 -0.875572002884265 -0.875572002884265
chr10-47900000 -1.27738817526154 -1.20399105308971 -1.20399105308971
chr10-47950000 -1.23032093861749 -1.29919775594876 -1.23032093861749
chr10-48000000 -0.853783045465091 -1.15638770166019 -0.853783045465091
chr10-48050000 -1.23032093861749 -0.680354187364953 -0.680354187364953
chr10-48100000 -0.984125142532754 -1.12971459443945 -0.984125142532754
chr10-48150000 0.0430167122213282 -1.48961116166685 0.0430167122213282
chr10-48200000 0.368180377555091 -1.5848178645259 0.368180377555091
chr10-48250000 1.14958448011764 -1.5848178645259 1.14958448011764
chr10-48300000 1.20042290613108 -1.34680110737828 1.20042290613108
chr10-48350000 1.19720114604735 -1.46841837768258 1.19720114604735
chr10-48400000 0.369965107280202 -1.5848178645259 0.369965107280202
chr10-48450000 -0.571379625600792 -1.44200781023733 -0.571379625600792
chr10-48500000 -1.37152264854964 -1.39440445880781 -1.37152264854964
chr10-48550000 -1.84219501499014 -1.10878435023066 -1.10878435023066
chr10-48600000 -2.12459843485443 -0.918370944512571 -0.918370944512571
chr10-48650000 -2.12459843485443 0.585533310995996 0.585533310995996
chr10-48700000 -2.12459843485443 1.84537439094905 1.84537439094905
chr10-48750000 -1.77959227325939 2.08093402660252 2.08093402660252
chr10-48800000 -1.41858988519369 1.39556570503414 1.39556570503414
chr10-48850000 -1.55979159512584 0.15562295742113 0.15562295742113
chr10-48900000 -1.55979159512584 -1.32537620867602 -1.32537620867602
chr10-48950000 -1.46565712183774 -1.87043797310304 -1.46565712183774
chr10-49000000 -1.23596037142481 -1.68002456738495 -1.23596037142481
chr10-49050000 -0.426406726299245 -1.44200781023733 -0.426406726299245
chr10-49100000 -0.41648161108789 -0.965974295942094 -0.41648161108789
chr10-49150000 0.386328164358521 -1.29919775594876 0.386328164358521
chr10-49200000 0.953474975155865 -1.48961116166685 0.953474975155865
chr10-49250000 1.41886147776976 -1.5848178645259 1.41886147776976
chr10-49300000 1.96328813393204 -1.5848178645259 1.96328813393204
chr10-49350000 0.386328164358521 -1.44200781023733 0.386328164358521
chr10-49400000 -0.0454584939770857 -1.39315087029522 -0.0454584939770857
chr10-49450000 -0.345831821514899 -1.68832619916318 -0.345831821514899
chr10-49500000 -0.289511822601559 -0.823164241653523 -0.289511822601559
chr10-49550000 -0.712581335532942 -0.204320673069718 -0.204320673069718
chr10-49600000 -0.79639181282162 -0.151236998403724 -0.151236998403724
chr10-49650000 -0.551664987795361 -0.113603244710042 -0.113603244710042
chr10-49700000 -0.288976205736494 0.493349817340894 0.493349817340894
chr10-49750000 -0.571379625600792 0.0242341800030165 0.0242341800030165
chr10-49800000 -0.430177915668643 0.167794039288373 0.167794039288373
chr10-49850000 -0.618446862244842 0.174610126217247 0.174610126217247
chr10-49900000 -1.23032093861749 -0.224120418501216 -0.224120418501216
chr10-49950000 -0.702525147966053 -0.204922359241592 -0.204922359241592
chr10-50000000 0.292461499502955 0.15562295742113 0.292461499502955
chr10-50050000 1.4751814766831 0.478404826955124 1.4751814766831
chr10-50100000 2.3199814603832 0.949749110972792 2.3199814603832
chr10-50150000 2.0383814658165 0.979000318441825 2.0383814658165
chr10-50200000 0.801731931333442 -0.224120418501216 0.801731931333442
chr10-50250000 -0.0959569572118343 -1.34680110737828 -0.0959569572118343
chr10-50300000 -0.446863381700292 -1.44200781023733 -0.446863381700292
chr10-50350000 -0.440035234571359 -1.01357764737162 -0.440035234571359
chr10-50400000 -0.430177915668643 -0.489940781646859 -0.430177915668643
chr10-50450000 -0.806715808821041 -0.452307027953177 -0.452307027953177
chr10-50500000 -0.94791751875319 -0.121206807026451 -0.121206807026451
chr10-50550000 -0.890258477677187 0.46128289740541 0.46128289740541
chr10-50600000 -0.477245152312693 1.23789157879982 1.23789157879982
chr10-50650000 0.514104154949539 2.13028851221733 2.13028851221733
chr10-50700000 1.34566108443139 2.79483942008144 2.79483942008144
chr10-50750000 0.787892050892671 1.63662212351828 1.63662212351828
chr10-50800000 -0.241908969092444 0.36448181417842 0.36448181417842
chr10-50850000 -1.37152264854964 -0.357030600074038 -0.357030600074038
chr10-50900000 -1.65392606841394 -0.262094756093451 -0.262094756093451
chr10-50950000 -1.88926225163418 0.307520307790068 0.307520307790068
chr10-51000000 -2.12459843485443 0.93409687806194 0.93409687806194
chr10-51050000 -1.77959227325939 2.13028851221733 2.13028851221733
chr10-51100000 -1.41858988519369 2.98471110804261 2.98471110804261
chr10-51150000 -1.51022535313434 1.04801989083864 1.04801989083864
chr10-51200000 -1.37028317810471 -0.262094756093451 -0.262094756093451
chr10-51250000 -0.806715808821041 -1.40132488386049 -0.806715808821041
chr10-51300000 -0.618446862244842 -1.5848178645259 -0.618446862244842
chr10-51350000 -0.689917546599502 -1.44200781023733 -0.689917546599502
chr10-51400000 -0.737714576502033 -0.965974295942094 -0.737714576502033
chr10-51450000 -0.806715808821041 -1.29919775594876 -0.806715808821041
chr10-51500000 -1.23032093861749 -1.44200781023733 -1.23032093861749
chr10-51550000 -1.73505846137729 -1.01357764737162 -1.01357764737162
chr10-51600000 -0.946578476590527 -0.727957538794476 -0.727957538794476
chr10-51650000 0.254914833560728 -0.965974295942094 0.254914833560728
chr10-51700000 -0.0830051599193124 -1.12971459443945 -0.0830051599193124
chr10-51750000 -0.712581335532942 -1.10878435023066 -0.712581335532942
chr10-51800000 -0.998184000691372 -1.31262072028666 -0.998184000691372
chr10-51850000 -0.533565151226033 -2.06085137882114 -0.533565151226033
chr10-51900000 0.874434821607469 -2.06085137882114 0.874434821607469
chr10-51950000 2.07592813175872 -2.06085137882114 2.07592813175872
chr10-52000000 1.22584211913781 -1.20399105308971 1.22584211913781
chr10-52050000 0.312680883609742 -1.01357764737162 0.312680883609742
chr10-52100000 -0.288976205736494 -1.34680110737828 -0.288976205736494
chr10-52150000 -0.94791751875319 -1.34680110737828 -0.94791751875319
chr10-52200000 -1.51272435848179 -1.01357764737162 -1.01357764737162
chr10-52250000 -1.41858988519369 -0.537544133076382 -0.537544133076382
chr10-52300000 -1.29586334262205 -0.061510618781147 -0.061510618781147
chr10-52350000 -0.440035234571359 0.800628129524567 0.800628129524567
chr10-52400000 0.780568156751902 2.23518651509748 2.23518651509748
chr10-52450000 1.3437681458853 2.31639445434346 2.31639445434346
chr10-52500000 0.517741495156315 1.6556092923144 1.6556092923144
chr10-52550000 0.686701491896335 0.706250852508532 0.706250852508532
chr10-52600000 0.911981487549696 -0.205133249705099 0.911981487549696
chr10-52650000 1.02462148537638 -0.442337430217335 1.02462148537638
chr10-52700000 0.874434821607469 0.319316192655041 0.874434821607469
chr10-52750000 0.285331237889024 0.225100538533093 0.285331237889024
chr10-52800000 -0.328405481347356 -0.339405766872132 -0.328405481347356
chr10-52850000 -0.477245152312693 -0.632750835935429 -0.477245152312693
chr10-52900000 -0.477245152312693 -0.680354187364953 -0.477245152312693
chr10-52950000 -0.477245152312693 -0.537544133076382 -0.477245152312693
chr10-53000000 0.0296348379073677 -0.489940781646859 0.0296348379073677
chr10-53050000 0.686701491896335 -0.442337430217335 0.686701491896335
chr10-53100000 1.1935814821164 -0.244118131899921 1.1935814821164
chr10-53150000 1.32499481291419 -0.00147456807947731 1.32499481291419
chr10-53200000 0.911981487549696 -0.0076019129610223 0.911981487549696
chr10-53250000 0.259792489110504 -0.432979275258507 0.259792489110504
chr10-53300000 -0.223053022245454 -0.585147484505906 -0.223053022245454
chr10-53350000 -0.477245152312693 -0.537544133076382 -0.477245152312693
chr10-53400000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-53450000 -0.477245152312693 -0.489940781646859 -0.477245152312693
chr10-53500000 -0.665514098888892 -0.428485119210124 -0.428485119210124
chr10-53550000 -0.759648572176991 -0.258562048904415 -0.258562048904415
chr10-53600000 -0.477245152312693 0.233567521381896 0.233567521381896
chr10-53650000 -0.288976205736494 0.972071215654174 0.972071215654174
chr10-53700000 -0.383110679024594 1.3328274227804 1.3328274227804
